age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Local-gov,192565,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,90,United-States,>50K
46,Private,142719,HighGrad,9,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,<=50K
33,Private,549413,CommunityCollege,10,Married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
22,Private,264874,CommunityCollege,10,NotMarried,Tech-support,Other-relative,White,Female,0,0,40,United-States,<=50K
54,Private,292673,dropout,2,Married,Other-service,Husband,White,Male,0,0,35,Mexico,<=50K
26,Self-emp-not-inc,118523,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
64,Private,270333,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
45,Private,380922,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
34,Private,193285,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
57,Local-gov,121111,HighGrad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,210275,HighGrad,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,40,United-States,<=50K
30,Private,174215,Doctorate,16,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K
31,Private,180551,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
53,Private,195638,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Local-gov,265230,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
41,Local-gov,340682,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,163594,HighGrad,9,NotMarried,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
44,Private,113324,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,,114648,dropout,8,Separated,,Other-relative,Black,Male,0,0,40,United-States,<=50K
45,Private,151267,Bachelors,13,NotMarried,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,>50K
45,Private,101656,dropout,6,NotMarried,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
18,,120243,dropout,7,NotMarried,,Own-child,White,Male,0,0,27,United-States,<=50K
38,Private,27997,CommunityCollege,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,242713,HighGrad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,,<=50K
31,Private,219619,HighGrad,9,NotMarried,Sales,Other-relative,White,Male,0,0,48,United-States,<=50K
25,Private,371987,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,178385,Masters,14,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,48,India,<=50K
31,Private,160594,CommunityCollege,12,NotMarried,Prof-specialty,Own-child,White,Male,0,0,3,United-States,<=50K
55,Private,123515,HighGrad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,43711,CommunityCollege,12,Married,Sales,Husband,White,Male,7688,0,40,United-States,>50K
48,Private,109832,Masters,14,Married,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
44,Private,106698,HighGrad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,120251,HighGrad,9,NotMarried,Adm-clerical,Own-child,White,Female,0,0,14,United-States,<=50K
21,Private,56582,dropout,7,NotMarried,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
56,Private,314727,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K
75,,36243,Doctorate,16,NotMarried,,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,192894,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50K
22,Federal-gov,209131,CommunityCollege,12,NotMarried,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
28,Self-emp-not-inc,209934,dropout,3,Married,Handlers-cleaners,Husband,White,Male,0,0,25,Mexico,<=50K
43,Federal-gov,92775,CommunityCollege,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,92440,dropout,8,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
38,Self-emp-inc,159179,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
58,Local-gov,215245,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,<=50K
39,Private,105813,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,309055,CommunityCollege,10,NotMarried,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
36,Private,273604,Bachelors,13,NotMarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Private,225317,dropout,3,Married,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
46,Private,199316,CommunityCollege,10,Married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,<=50K
29,Private,250679,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,45687,CommunityCollege,10,Separated,Other-service,Not-in-family,Black,Male,4787,0,50,United-States,>50K
40,Private,436493,HighGrad,9,NotMarried,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
23,Private,373550,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,33304,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
69,Private,197080,dropout,8,Married,Transport-moving,Husband,White,Male,9386,0,60,United-States,>50K
22,Private,175431,HighGrad,9,Married,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
33,Private,205649,CommunityCollege,12,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
53,Private,375134,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
23,Private,119838,Bachelors,13,NotMarried,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K
17,Private,89821,dropout,7,NotMarried,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
49,Self-emp-inc,109705,CommunityCollege,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,32,United-States,<=50K
38,Private,335104,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
34,Private,434463,Bachelors,13,NotMarried,Machine-op-inspct,Not-in-family,White,Female,0,0,39,United-States,<=50K
49,Private,178749,Masters,14,NotMarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,133278,HighGrad,9,NotMarried,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
35,Private,259846,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
42,Local-gov,99554,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,96249,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,>50K
44,Private,99651,Masters,14,Married,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
19,Private,199441,HighGrad,9,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,152951,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
66,,170617,Masters,14,Widowed,,Not-in-family,White,Male,0,0,6,United-States,<=50K
31,Private,117816,dropout,4,Separated,Handlers-cleaners,Other-relative,White,Male,0,0,70,United-States,<=50K
26,Private,244372,HighGrad,9,Married,Adm-clerical,Wife,White,Female,0,0,52,United-States,>50K
41,Private,213055,CommunityCollege,12,NotMarried,Adm-clerical,Not-in-family,Other,Female,0,0,50,United-States,<=50K
19,Private,127491,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,76773,CommunityCollege,10,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,216999,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
34,Private,48014,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
37,Private,191342,dropout,2,Married,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,<=50K
21,Private,164019,CommunityCollege,10,NotMarried,Farming-fishing,Own-child,Black,Male,0,0,10,United-States,<=50K
41,Private,224799,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,234962,HighGrad,9,NotMarried,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
40,Private,146908,HighGrad,9,Married,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
51,Private,193720,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
33,Private,124052,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,89419,HighGrad,9,NotMarried,Tech-support,Own-child,White,Female,0,0,10,United-States,<=50K
34,Private,260560,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
19,Federal-gov,234151,HighGrad,9,NotMarried,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
34,Private,114955,CommunityCollege,12,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,60722,Bachelors,13,NotMarried,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
53,Self-emp-not-inc,118793,dropout,6,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
47,Private,201127,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,191712,Bachelors,13,NotMarried,Adm-clerical,Not-in-family,White,Male,0,1741,40,United-States,<=50K
73,Private,183213,CommunityCollege,11,Widowed,Prof-specialty,Not-in-family,White,Male,25124,0,60,United-States,>50K
55,Private,334308,HighGrad,9,Married,Exec-managerial,Wife,White,Female,0,0,30,United-States,>50K
62,Private,159908,CommunityCollege,10,Married,Adm-clerical,Wife,White,Female,0,0,38,United-States,>50K
48,State-gov,120131,HighGrad,9,Separated,Craft-repair,Own-child,White,Male,8614,0,40,United-States,>50K
17,Self-emp-inc,254859,dropout,7,NotMarried,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
42,Private,349884,dropout,6,Married,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
29,Private,174645,dropout,7,Separated,Craft-repair,Unmarried,White,Female,0,0,52,United-States,<=50K
30,Private,144593,HighGrad,9,NotMarried,Other-service,Not-in-family,Black,Male,0,0,40,,<=50K
24,Private,206671,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-inc,481987,dropout,6,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,247205,Bachelors,13,Married,Protective-serv,Husband,Black,Male,0,0,40,England,<=50K
25,Private,209227,Bachelors,13,NotMarried,Prof-specialty,Own-child,White,Female,0,0,21,United-States,<=50K
31,Local-gov,102130,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
36,,186815,Masters,14,Married,,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,33831,HighGrad,9,NotMarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,108140,Bachelors,13,NotMarried,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
77,Private,123959,HighGrad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
22,Private,208946,CommunityCollege,10,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
65,,198019,HighGrad,9,Widowed,,Not-in-family,White,Female,0,0,35,United-States,<=50K
48,Private,131309,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
49,Private,65087,Masters,14,Married,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
47,Private,193285,HighGrad,9,Married,Other-service,Wife,Black,Female,5013,0,40,United-States,<=50K
24,Private,376393,CommunityCollege,11,NotMarried,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,,212206,Masters,14,Married,,Wife,White,Female,0,1887,48,United-States,>50K
37,Private,224541,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,136951,HighGrad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,,362685,dropout,1,Widowed,,Not-in-family,White,Female,0,0,20,El-Salvador,<=50K
18,Private,205004,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Male,0,0,26,United-States,<=50K
18,Private,200047,dropout,8,NotMarried,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
38,Private,123833,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Male,0,1408,40,United-States,<=50K
22,,196943,CommunityCollege,10,Separated,,Own-child,White,Male,0,0,25,United-States,<=50K
32,Local-gov,157887,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,83242,CommunityCollege,10,Married,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
38,Private,100295,dropout,4,Married,Machine-op-inspct,Wife,White,Female,0,0,50,Canada,>50K
36,Private,33355,CommunityCollege,10,NotMarried,Other-service,Own-child,White,Male,0,0,45,United-States,<=50K
34,Private,98656,CommunityCollege,10,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,165315,dropout,6,Married,Craft-repair,Husband,White,Male,0,0,70,,<=50K
31,Private,254304,dropout,6,Separated,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
58,Self-emp-not-inc,143731,HighGrad,9,Married,Sales,Husband,White,Male,0,0,72,United-States,>50K
61,Private,149653,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
58,Private,156040,CommunityCollege,12,Married,Machine-op-inspct,Husband,Black,Male,0,1848,40,United-States,>50K
27,Self-emp-not-inc,357283,HighGrad,9,NotMarried,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
54,Private,174102,CommunityCollege,10,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
49,Private,38563,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,56,United-States,>50K
31,Private,264936,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,168283,CommunityCollege,10,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
33,Private,85043,HighGrad,9,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
60,Private,106850,dropout,6,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Self-emp-not-inc,45093,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,Canada,<=50K
56,Federal-gov,61885,Bachelors,13,NotMarried,Transport-moving,Not-in-family,Black,Male,0,2001,65,United-States,<=50K
17,Private,400225,dropout,7,NotMarried,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
38,Private,412296,HighGrad,9,Separated,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
46,Private,24728,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,<=50K
51,Self-emp-not-inc,205100,Masters,14,Married,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K
27,Private,191230,CommunityCollege,10,NotMarried,Handlers-cleaners,Not-in-family,Black,Male,0,0,25,United-States,<=50K
30,Private,235271,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
51,Self-emp-inc,98642,HighGrad,9,Separated,Exec-managerial,Not-in-family,White,Male,14084,0,40,United-States,>50K
17,Private,115551,dropout,7,NotMarried,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
24,Private,217602,HighGrad,9,Married,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
20,Private,164922,HighGrad,9,NotMarried,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,191103,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,213611,dropout,4,NotMarried,Priv-house-serv,Unmarried,White,Female,0,1594,24,Guatemala,<=50K
49,Private,296849,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
24,Private,199444,Bachelors,13,NotMarried,Exec-managerial,Own-child,White,Female,0,0,15,United-States,<=50K
56,Local-gov,212864,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
22,,228480,HighGrad,9,Married,,Own-child,White,Female,0,0,20,United-States,<=50K
30,Private,78530,HighGrad,9,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,201861,CommunityCollege,10,Married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
51,Private,106728,Bachelors,13,Married,Exec-managerial,Husband,White,Male,5178,0,60,United-States,>50K
48,Self-emp-not-inc,179337,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,60,England,<=50K
29,Federal-gov,37933,CommunityCollege,10,NotMarried,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,<=50K
45,Private,259463,CommunityCollege,11,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,Private,132879,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
47,Private,370119,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
55,Self-emp-inc,124137,Masters,15,Married,Prof-specialty,Husband,White,Male,0,2415,35,Greece,>50K
19,Private,162954,dropout,8,NotMarried,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
60,Local-gov,48788,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,5455,0,55,United-States,<=50K
27,Self-emp-not-inc,300777,HighGrad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
30,Private,208068,HighGrad,9,Married,Craft-repair,Husband,Other,Male,0,0,40,Mexico,<=50K
55,Private,239404,dropout,6,Married,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K
39,Self-emp-not-inc,122353,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,234962,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,2829,0,30,Mexico,<=50K
