age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
60,Self-emp-inc,171315,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,296462,Masters,14,NotMarried,Prof-specialty,Not-in-family,Black,Male,0,0,30,United-States,<=50K
32,Private,103860,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Local-gov,159816,Masters,14,Married,Prof-specialty,Wife,White,Female,0,1977,35,United-States,>50K
51,Private,96586,CommunityCollege,10,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
53,Private,202720,dropout,5,NotMarried,Machine-op-inspct,Unmarried,Black,Male,0,0,75,Haiti,<=50K
34,Private,202822,Masters,14,NotMarried,Tech-support,Unmarried,Black,Female,0,0,40,,<=50K
48,Self-emp-not-inc,379883,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,40,Mexico,>50K
68,,123464,HighGrad,9,Married,,Husband,White,Male,0,0,45,United-States,<=50K
32,Private,294121,CommunityCollege,12,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,50,United-States,<=50K
63,,179981,HighGrad,9,Married,,Husband,White,Male,0,0,4,United-States,<=50K
31,Private,234387,HighGrad,9,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
58,Self-emp-not-inc,154537,Bachelors,13,Separated,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
32,Private,125856,CommunityCollege,12,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
32,Private,156015,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,116632,Bachelors,13,Separated,Sales,Own-child,White,Male,0,0,80,United-States,<=50K
50,Private,124963,Bachelors,13,Married,Exec-managerial,Husband,White,Male,99999,0,55,United-States,>50K
38,Self-emp-not-inc,115215,dropout,6,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,254905,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,195532,HighGrad,9,NotMarried,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Private,190067,Bachelors,13,NotMarried,Prof-specialty,Own-child,White,Female,0,1564,40,United-States,>50K
63,Private,181828,HighGrad,9,Married,Sales,Husband,White,Male,0,0,48,,<=50K
32,Private,203674,CommunityCollege,12,Separated,Prof-specialty,Unmarried,White,Female,0,880,36,United-States,<=50K
25,Private,322585,HighGrad,9,NotMarried,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
59,Private,246262,CommunityCollege,10,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
22,Local-gov,211129,CommunityCollege,11,NotMarried,Adm-clerical,Own-child,White,Female,0,0,10,,<=50K
49,Private,139268,CommunityCollege,10,NotMarried,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,188540,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,,251167,HighGrad,9,Married,,Wife,White,Female,0,0,30,Mexico,<=50K
46,Private,94809,CommunityCollege,10,Separated,Priv-house-serv,Unmarried,White,Female,0,0,30,United-States,<=50K
37,Local-gov,265038,Masters,15,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
48,Private,182566,Bachelors,13,Married,Sales,Husband,Black,Male,0,0,40,United-States,>50K
43,Private,220109,CommunityCollege,10,Married,Other-service,Husband,White,Male,0,1672,44,United-States,<=50K
41,Private,208470,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
54,Private,28683,HighGrad,9,Married,Sales,Husband,White,Male,3464,0,40,United-States,<=50K
36,Private,233571,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,4,United-States,<=50K
29,Private,24562,Bachelors,13,Separated,Other-service,Unmarried,Other,Female,0,0,40,United-States,<=50K
66,Local-gov,36364,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,2267,40,United-States,<=50K
59,Private,168569,Masters,15,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
62,Private,167098,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
29,Private,271579,dropout,6,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
28,Private,191355,Bachelors,13,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
27,Private,31659,Bachelors,13,Married,Machine-op-inspct,Husband,White,Male,0,1887,60,United-States,>50K
42,State-gov,83411,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
60,Private,40856,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K
58,Private,115605,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
27,Private,132326,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,220213,HighGrad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,172511,CommunityCollege,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
43,Private,156745,CommunityCollege,10,Married,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
39,Private,218916,Masters,15,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
21,Private,306114,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
24,Private,196675,HighGrad,9,Married,Handlers-cleaners,Husband,Black,Male,0,0,70,United-States,<=50K
59,Self-emp-not-inc,73411,Masters,15,Married,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
36,Private,184659,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
72,,75890,CommunityCollege,10,Widowed,,Unmarried,Asian-Pac-Islander,Female,0,0,4,United-States,<=50K
35,Private,320451,Masters,14,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,Hong,>50K
33,Private,172498,CommunityCollege,10,Separated,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,131588,HighGrad,9,NotMarried,Craft-repair,Not-in-family,Black,Female,0,0,45,United-States,<=50K
40,Private,124520,CommunityCollege,11,Separated,Craft-repair,Unmarried,White,Male,0,0,50,United-States,>50K
26,Self-emp-not-inc,93806,CommunityCollege,10,Married,Sales,Husband,White,Male,0,0,55,United-States,<=50K
37,Federal-gov,173192,CommunityCollege,11,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
68,Self-emp-not-inc,198554,CommunityCollege,10,Separated,Transport-moving,Not-in-family,White,Female,0,0,20,United-States,<=50K
45,Private,26502,Bachelors,13,Married,Craft-repair,Husband,White,Male,0,0,72,United-States,>50K
56,Private,225267,HighGrad,9,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,150042,HighGrad,9,NotMarried,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
50,Private,211319,Bachelors,13,Married,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K
38,Private,208358,CommunityCollege,11,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,58115,Bachelors,13,Married,Sales,Husband,White,Male,0,0,41,United-States,<=50K
28,Private,219267,HighGrad,9,NotMarried,Other-service,Unmarried,White,Female,0,0,28,United-States,<=50K
39,Federal-gov,129573,CommunityCollege,10,Married,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
26,Local-gov,27834,Bachelors,13,NotMarried,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,415037,CommunityCollege,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K
52,Private,191529,Bachelors,13,Separated,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
84,Private,132806,HighGrad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,<=50K
33,Federal-gov,137059,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Female,0,0,10,United-States,<=50K
46,Federal-gov,102308,Masters,15,Married,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K
30,Private,164309,HighGrad,9,NotMarried,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
38,Private,40955,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,England,>50K
66,Private,141085,HighGrad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,8,United-States,<=50K
62,Federal-gov,258124,Masters,14,Married,Adm-clerical,Husband,White,Male,0,0,40,Italy,>50K
31,Private,467579,Bachelors,13,Married,Exec-managerial,Husband,Black,Male,0,1887,40,United-States,>50K
31,Private,145139,Bachelors,13,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,231141,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,2829,0,40,United-States,<=50K
60,Self-emp-not-inc,146674,HighGrad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,50,,<=50K
27,Private,242207,Bachelors,13,NotMarried,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
37,,102541,CommunityCollege,11,Married,,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
38,Private,135416,CommunityCollege,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,267284,HighGrad,9,NotMarried,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
48,Private,130812,HighGrad,9,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,183765,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,50,,<=50K
45,Local-gov,188823,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
22,Private,200593,CommunityCollege,10,NotMarried,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
50,Private,124094,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,Poland,<=50K
21,Private,50411,HighGrad,9,NotMarried,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Local-gov,101689,CommunityCollege,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Self-emp-not-inc,73091,HighGrad,9,Separated,Other-service,Not-in-family,Black,Male,0,1876,50,United-States,<=50K
21,,107801,CommunityCollege,10,NotMarried,,Own-child,White,Female,0,0,6,United-States,<=50K
51,Private,176969,HighGrad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
30,Private,342709,HighGrad,9,NotMarried,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,368561,CommunityCollege,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,26915,CommunityCollege,11,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
57,Private,157974,HighGrad,9,NotMarried,Other-service,Not-in-family,Black,Male,0,0,48,United-States,<=50K
48,Private,109832,Masters,14,Married,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
39,Self-emp-inc,116358,Bachelors,13,Married,Sales,Husband,Asian-Pac-Islander,Male,7688,0,40,,>50K
68,Self-emp-not-inc,195881,HighGrad,9,Married,Farming-fishing,Husband,White,Male,2414,0,40,United-States,<=50K
33,Private,183000,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
22,Without-pay,302347,HighGrad,9,NotMarried,Handlers-cleaners,Own-child,White,Male,4416,0,40,United-States,<=50K
18,,151463,dropout,7,NotMarried,,Other-relative,White,Male,0,0,7,United-States,<=50K
28,Private,217200,HighGrad,9,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
32,Private,31740,Masters,14,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
56,Private,35520,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
36,Private,369843,HighGrad,9,Married,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,199227,CommunityCollege,10,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
18,Private,144711,HighGrad,9,NotMarried,Sales,Not-in-family,White,Female,0,1721,40,United-States,<=50K
39,Private,382802,dropout,6,Widowed,Machine-op-inspct,Not-in-family,Black,Male,0,1590,40,United-States,<=50K
25,Private,254781,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Self-emp-not-inc,70657,CommunityCollege,10,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
56,Self-emp-not-inc,50791,Masters,14,Separated,Sales,Not-in-family,White,Male,0,1876,60,United-States,<=50K
33,Self-emp-not-inc,222162,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,94606,Doctorate,16,Married,Prof-specialty,Husband,Black,Male,0,0,60,United-States,>50K
44,Self-emp-not-inc,104196,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,84,United-States,<=50K
30,Self-emp-not-inc,455995,dropout,7,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,>50K
27,Private,166210,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Private,198986,Bachelors,13,NotMarried,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Self-emp-inc,292465,Bachelors,13,NotMarried,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,99388,CommunityCollege,12,Married,Other-service,Husband,White,Male,0,0,40,El-Salvador,<=50K
38,Private,698363,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,154940,CommunityCollege,10,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,401998,HighGrad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States,<=50K
62,Private,162825,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
55,Self-emp-not-inc,271795,HighGrad,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,134671,HighGrad,9,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,87583,HighGrad,9,Married,Prof-specialty,Wife,White,Female,0,0,14,United-States,<=50K
50,Private,248619,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,130200,HighGrad,9,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,178922,HighGrad,9,NotMarried,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
23,Private,51985,HighGrad,9,NotMarried,Transport-moving,Not-in-family,White,Male,0,0,38,United-States,<=50K
37,Private,125933,CommunityCollege,12,Married,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
38,State-gov,104280,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
27,Private,617860,CommunityCollege,10,NotMarried,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Private,122112,Bachelors,13,Married,Sales,Wife,White,Female,0,0,50,United-States,<=50K
45,Local-gov,181758,Masters,14,NotMarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Self-emp-inc,223671,HighGrad,9,Married,Sales,Husband,White,Male,0,1887,55,United-States,>50K
38,Self-emp-not-inc,140117,CommunityCollege,10,NotMarried,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
27,Private,107458,Bachelors,13,NotMarried,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Federal-gov,215948,CommunityCollege,10,Married,Handlers-cleaners,Husband,Other,Male,0,0,40,,<=50K
44,Federal-gov,306440,HighGrad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Federal-gov,615893,Masters,14,Married,Transport-moving,Husband,Black,Male,0,0,40,Nicaragua,<=50K
28,Self-emp-inc,201186,HighGrad,9,Married,Sales,Husband,Black,Male,99999,0,40,United-States,>50K
32,Private,37210,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
43,Private,196084,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
45,Local-gov,166181,HighGrad,9,Separated,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
52,Federal-gov,291096,CommunityCollege,12,Married,Other-service,Husband,White,Male,7298,0,40,United-States,>50K
24,Private,232841,HighGrad,9,NotMarried,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
19,,131982,CommunityCollege,10,NotMarried,,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,408788,CommunityCollege,11,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
53,Self-emp-inc,42924,Doctorate,16,Separated,Exec-managerial,Not-in-family,White,Male,14084,0,50,United-States,>50K
31,Private,181091,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
30,Private,200246,CommunityCollege,11,NotMarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Private,282023,HighGrad,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
49,Federal-gov,128990,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,Private,106838,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,144750,CommunityCollege,10,NotMarried,Adm-clerical,Own-child,White,Male,0,0,18,United-States,<=50K
39,Private,108140,CommunityCollege,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,103323,HighGrad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,268022,HighGrad,9,Married,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
58,Private,197114,dropout,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,191628,HighGrad,9,NotMarried,Transport-moving,Not-in-family,Black,Male,2174,0,40,United-States,<=50K
59,Local-gov,176118,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
24,Private,42401,Bachelors,13,NotMarried,Sales,Not-in-family,White,Male,0,0,47,United-States,<=50K
42,Private,322385,CommunityCollege,11,Married,Machine-op-inspct,Husband,White,Male,2407,0,40,United-States,<=50K
53,State-gov,123011,Masters,14,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
35,Private,210945,HighGrad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
36,Local-gov,130620,HighGrad,9,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,China,>50K
26,Private,248990,HighGrad,9,Married,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
33,Private,132705,dropout,5,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
